iso2,country,year,wage_mean_eur,source,gdp_pc_eur,is_forecast,wage_median_eur,net_avg_eur,net_ratio,wage_median_net_eur,wage_mean_net_eur
LT,Lithuania,2022,1973.0,eurostat_d11emp,23690.0,0,1529.0,1108.1366666666665,0.6273773802109872,959.0,1238.0
LT,Lithuania,2023,2212.0,eurostat_d11emp,25880.0,0,1714.0,1231.9508333333333,0.6209742594552817,1064.0,1374.0
LT,Lithuania,2024,2371.0,eurostat_d11emp,27350.0,0,1837.0,1452.0858333333333,0.612492864514351,1125.0,1452.0
LT,Lithuania,2025,2608.0,eurostat_d11emp,29170.0,0,2021.0,1554.1983333333335,0.6094321841604451,1232.0,1589.0
LU,Luxembourg,1990,2176.0,oecd,29263.0,0,1554.0,,0.7133388153310104,1109.0,1552.0
LU,Luxembourg,1991,2313.0,oecd,31281.0,0,1652.0,,0.7133388153310104,1178.0,1650.0
LU,Luxembourg,1992,2475.0,oecd,34568.0,0,1768.0,,0.7133388153310104,1261.0,1766.0
LU,Luxembourg,1993,2623.0,oecd,34941.0,0,1874.0,,0.7133388153310104,1337.0,1871.0
LU,Luxembourg,1994,2735.0,oecd,38325.0,0,1954.0,,0.7133388153310104,1394.0,1951.0
LU,Luxembourg,1995,2731.0,eurostat_d11emp,38940.0,0,1951.0,,0.7133388153310104,1392.0,1948.0
LU,Luxembourg,1996,2776.0,eurostat_d11emp,39720.0,0,1983.0,,0.7133388153310104,1415.0,1980.0
LU,Luxembourg,1997,2774.0,eurostat_d11emp,41130.0,0,1982.0,,0.7133388153310104,1414.0,1979.0
LU,Luxembourg,1998,2797.0,eurostat_d11emp,42350.0,0,1998.0,,0.7133388153310104,1425.0,1995.0
LU,Luxembourg,1999,2969.0,eurostat_d11emp,47640.0,0,2121.0,,0.7133388153310104,1513.0,2118.0
LU,Luxembourg,2000,3141.0,eurostat_d11emp,52600.0,0,2244.0,2132.585833333333,0.7133388153310104,1601.0,2241.0
LU,Luxembourg,2001,3227.0,eurostat_d11emp,54040.0,0,2305.0,2291.09,0.7283899854285336,1679.0,2351.0
LU,Luxembourg,2002,3360.0,eurostat_d11emp,56000.0,0,2400.0,2435.215,0.7601732480099891,1824.0,2554.0
LU,Luxembourg,2003,3394.0,eurostat_d11emp,57990.0,0,2425.0,2488.2833333333333,0.754272867355445,1829.0,2560.0
LU,Luxembourg,2004,3520.0,eurostat_d11emp,61480.0,0,2515.0,2534.9733333333334,0.7497148490449784,1886.0,2639.0
LU,Luxembourg,2005,3639.0,eurostat_d11emp,65020.0,0,2600.0,2598.0275,0.7411141412095609,1927.0,2697.0
LU,Luxembourg,2006,3809.0,eurostat_d11emp,72260.0,0,2721.0,2664.116666666667,0.7342727852773362,1998.0,2797.0
LU,Luxembourg,2007,3985.0,eurostat_d11emp,78310.0,0,2813.0,2727.2966666666666,0.7230278679205976,2034.0,2881.0
LU,Luxembourg,2008,4087.0,eurostat_d11emp,81780.0,0,2906.0,2846.3583333333336,0.7260721512451382,2110.0,2967.0
LU,Luxembourg,2009,4111.0,eurostat_d11emp,78380.0,0,2998.0,2961.6474999999996,0.7375934995053276,2211.0,3032.0
LU,Luxembourg,2010,4201.0,eurostat_d11emp,83550.0,0,3090.0,3013.924166666666,0.7323259750620613,2263.0,3077.0
LU,Luxembourg,2011,4359.0,eurostat_d11emp,85330.0,0,3114.0,3023.1875,0.7159106584071168,2229.0,3121.0
LU,Luxembourg,2012,4420.0,eurostat_d11emp,87540.0,0,3138.0,3112.861666666666,0.7187535356256373,2255.0,3177.0
LU,Luxembourg,2013,4550.0,eurostat_d11emp,90030.0,0,3162.0,3149.3349999999996,0.70468058922245,2228.0,3206.0
LU,Luxembourg,2014,4650.0,eurostat_d11emp,92760.0,0,3186.0,3203.6233333333334,0.6999905316824473,2230.0,3255.0
LU,Luxembourg,2015,4723.0,eurostat_d11emp,95090.0,0,3238.0,3219.2325,0.691589208349744,2239.0,3266.0
LU,Luxembourg,2016,4760.0,eurostat_d11emp,96230.0,0,3291.0,3244.644166666667,0.6897627905328799,2270.0,3283.0
LU,Luxembourg,2017,4910.0,eurostat_d11emp,97440.0,0,3344.0,3445.0325,0.7098525018029466,2374.0,3485.0
LU,Luxembourg,2018,5085.0,eurostat_d11emp,98870.0,0,3396.0,3505.2900000000004,0.7041916528552057,2391.0,3581.0
LU,Luxembourg,2019,5197.0,eurostat_d11emp,100420.0,0,3586.0,3554.230833333333,0.7003870533368365,2512.0,3640.0
LU,Luxembourg,2020,5260.0,eurostat_d11emp,102190.0,0,3777.0,3697.86,0.6887855457593444,2602.0,3623.0
LU,Luxembourg,2021,5554.0,eurostat_d11emp,113920.0,0,3968.0,3744.568333333333,0.6858497794465559,2721.0,3809.0
LU,Luxembourg,2022,5812.0,eurostat_d11emp,117100.0,0,4158.0,3907.0741666666668,0.6836724605558634,2843.0,3974.0
LU,Luxembourg,2023,6243.0,eurostat_d11emp,122970.0,0,4466.0,4066.4583333333335,0.6689812593394843,2988.0,4176.0
LU,Luxembourg,2024,6470.0,eurostat_d11emp,127030.0,0,4629.0,4335.748333333334,0.6701093679082029,3102.0,4336.0
LU,Luxembourg,2025,6701.0,eurostat_d11emp,130300.0,0,4794.0,4521.660833333333,0.6735758557130628,3229.0,4514.0
NL,Netherlands,1990,2036.0,oecd,19126.0,0,1776.0,,0.6638083445660011,1179.0,1352.0
NL,Netherlands,1991,2125.0,oecd,19548.0,0,1854.0,,0.6638083445660011,1231.0,1411.0
NL,Netherlands,1992,2202.0,oecd,21439.0,0,1921.0,,0.6638083445660011,1275.0,1462.0
NL,Netherlands,1993,2288.0,oecd,20699.0,0,1996.0,,0.6638083445660011,1325.0,1519.0
NL,Netherlands,1994,2364.0,oecd,22098.0,0,2062.0,,0.6638083445660011,1369.0,1569.0
NL,Netherlands,1995,2040.0,eurostat_d11emp,22410.0,0,1779.0,,0.6638083445660011,1181.0,1354.0
NL,Netherlands,1996,2028.0,eurostat_d11emp,22900.0,0,1769.0,,0.6638083445660011,1174.0,1346.0
NL,Netherlands,1997,2023.0,eurostat_d11emp,23600.0,0,1765.0,,0.6638083445660011,1172.0,1343.0
NL,Netherlands,1998,1967.0,eurostat_d11emp,24960.0,0,1716.0,,0.6638083445660011,1139.0,1306.0
NL,Netherlands,1999,2054.0,eurostat_d11emp,26570.0,0,1792.0,,0.6638083445660011,1190.0,1363.0
NL,Netherlands,2000,2145.0,eurostat_d11emp,28390.0,0,1871.0,1764.6791666666668,0.6638083445660011,1242.0,1424.0
NL,Netherlands,2001,2242.0,eurostat_d11emp,30100.0,0,1956.0,1959.7216666666666,0.693706784660767,1357.0,1555.0
NL,Netherlands,2002,2312.0,eurostat_d11emp,31140.0,0,2017.0,2034.3658333333333,0.6935338068181818,1399.0,1603.0
NL,Netherlands,2003,2372.0,eurostat_d11emp,31740.0,0,2069.0,2100.6066666666666,0.6887234972677595,1425.0,1634.0
NL,Netherlands,2004,2434.0,eurostat_d11emp,32650.0,0,2123.0,2130.2408333333333,0.6744825857519788,1432.0,1642.0
NL,Netherlands,2005,2469.0,eurostat_d11emp,33890.0,0,2154.0,2176.5116666666668,0.674887338501292,1454.0,1666.0
NL,Netherlands,2006,2536.0,eurostat_d11emp,35940.0,0,2212.0,2295.2533333333336,0.6750745098039216,1493.0,1712.0
NL,Netherlands,2007,2615.0,eurostat_d11emp,38020.0,0,2328.0,2363.4775,0.6752792857142857,1572.0,1766.0
NL,Netherlands,2008,2689.0,eurostat_d11emp,39600.0,0,2443.0,2414.7366666666667,0.6715996847911742,1641.0,1806.0
NL,Netherlands,2009,2753.0,eurostat_d11emp,38120.0,0,2558.0,2524.3075,0.6820609294785193,1745.0,1878.0
NL,Netherlands,2010,2788.0,eurostat_d11emp,38700.0,0,2674.0,2575.1175,0.6834327103837222,1827.0,1905.0
NL,Netherlands,2011,2831.0,eurostat_d11emp,39300.0,0,2682.0,2634.35,0.6829606585002269,1832.0,1933.0
NL,Netherlands,2012,2866.0,eurostat_d11emp,39290.0,0,2690.0,2644.3925,0.6799380758517248,1829.0,1949.0
NL,Netherlands,2013,2921.0,eurostat_d11emp,39610.0,0,2699.0,2749.3475,0.688053597497393,1857.0,2010.0
NL,Netherlands,2014,2934.0,eurostat_d11emp,40240.0,0,2707.0,2810.320833333333,0.6973500827129859,1888.0,2046.0
NL,Netherlands,2015,2972.0,eurostat_d11emp,41270.0,0,2748.0,2879.2916666666665,0.6974465078724263,1917.0,2073.0
NL,Netherlands,2016,3026.0,eurostat_d11emp,42290.0,0,2788.0,2914.6416666666664,0.6978391859537111,1946.0,2112.0
NL,Netherlands,2017,3049.0,eurostat_d11emp,43830.0,0,2829.0,2952.1983333333333,0.6966839724680433,1971.0,2124.0
NL,Netherlands,2018,3097.0,eurostat_d11emp,45690.0,0,2870.0,2986.515,0.6946729986431479,1994.0,2151.0
NL,Netherlands,2019,3175.0,eurostat_d11emp,47840.0,0,2974.0,3116.853333333333,0.7061023220690956,2100.0,2242.0
NL,Netherlands,2020,3298.0,eurostat_d11emp,46810.0,0,3078.0,3261.9058333333337,0.7154609760555658,2202.0,2360.0
NL,Netherlands,2021,3393.0,eurostat_d11emp,50850.0,0,3181.0,3388.3841666666667,0.7219568536931819,2297.0,2450.0
NL,Netherlands,2022,3486.0,eurostat_d11emp,56140.0,0,3285.0,3525.9583333333335,0.7184836135167261,2360.0,2505.0
NL,Netherlands,2023,3714.0,eurostat_d11emp,58740.0,0,3500.0,3763.0316666666663,0.7270388021252616,2545.0,2700.0
NL,Netherlands,2024,3945.0,eurostat_d11emp,61980.0,0,3718.0,2851.950833333334,0.7191381372521827,2674.0,2837.0
NL,Netherlands,2025,4137.0,eurostat_d11emp,64710.0,0,3898.0,2986.4108333333334,0.7167483477775298,2794.0,2965.0
PT,Portugal,1995,793.0,eurostat_d11emp,9080.0,0,527.0,,0.7716246020311972,407.0,612.0
PT,Portugal,1996,846.0,eurostat_d11emp,9600.0,0,563.0,,0.7716246020311972,434.0,653.0
PT,Portugal,1997,878.0,eurostat_d11emp,10220.0,0,584.0,,0.7716246020311972,451.0,677.0
PT,Portugal,1998,908.0,eurostat_d11emp,10890.0,0,604.0,,0.7716246020311972,466.0,701.0
PT,Portugal,1999,972.0,eurostat_d11emp,11710.0,0,646.0,,0.7716246020311972,498.0,750.0
PT,Portugal,2000,1023.0,eurostat_d11emp,12480.0,0,680.0,723.0508333333333,0.7716246020311972,525.0,789.0
PT,Portugal,2001,1070.0,eurostat_d11emp,13100.0,0,712.0,764.6616666666667,0.7848788373863433,559.0,840.0
PT,Portugal,2002,1105.0,eurostat_d11emp,13680.0,0,735.0,791.6041666666666,0.7848959228460756,577.0,867.0
PT,Portugal,2003,1141.0,eurostat_d11emp,13970.0,0,759.0,820.2624999999999,0.7827735192302646,594.0,893.0
PT,Portugal,2004,1170.0,eurostat_d11emp,14520.0,0,778.0,846.5491666666667,0.7813728996727162,608.0,914.0
PT,Portugal,2005,1208.0,eurostat_d11emp,15100.0,0,803.0,882.2133333333333,0.7878727890159106,633.0,952.0
PT,Portugal,2006,1227.0,eurostat_d11emp,15800.0,0,816.0,906.8975,0.7876864126831556,643.0,966.0
PT,Portugal,2007,1272.0,eurostat_d11emp,16640.0,0,831.0,946.9133333333333,0.7844541800654186,652.0,998.0
PT,Portugal,2008,1302.0,eurostat_d11emp,16960.0,0,846.0,976.2683333333333,0.7859578173660207,665.0,1023.0
PT,Portugal,2009,1336.0,eurostat_d11emp,16600.0,0,862.0,1000.5366666666667,0.7886915006266735,680.0,1054.0
PT,Portugal,2010,1358.0,eurostat_d11emp,17010.0,0,877.0,1015.8233333333333,0.78670119839199,690.0,1068.0
PT,Portugal,2011,1331.0,eurostat_d11emp,16670.0,0,880.0,1000.68,0.7743403234543063,681.0,1031.0
PT,Portugal,2012,1291.0,eurostat_d11emp,16000.0,0,882.0,1021.0841666666666,0.7835973567600165,691.0,1012.0
PT,Portugal,2013,1327.0,eurostat_d11emp,16300.0,0,884.0,977.4416666666666,0.7441268834258524,658.0,987.0
PT,Portugal,2014,1310.0,eurostat_d11emp,16620.0,0,887.0,971.9808333333334,0.7454069398856815,661.0,976.0
PT,Portugal,2015,1318.0,eurostat_d11emp,17280.0,0,898.0,961.3233333333333,0.7309998884731981,656.0,963.0
PT,Portugal,2016,1336.0,eurostat_d11emp,18000.0,0,909.0,975.3533333333334,0.7378740911518076,671.0,986.0
PT,Portugal,2017,1365.0,eurostat_d11emp,18910.0,0,920.0,994.8583333333332,0.738822480977563,680.0,1008.0
PT,Portugal,2018,1416.0,eurostat_d11emp,19840.0,0,931.0,1033.4791666666667,0.7472513766465078,696.0,1058.0
PT,Portugal,2019,1491.0,eurostat_d11emp,20710.0,0,969.0,1068.6166666666666,0.7415185998382045,719.0,1106.0
PT,Portugal,2020,1521.0,eurostat_d11emp,19360.0,0,1006.0,1077.8991666666668,0.7403289208593564,745.0,1126.0
PT,Portugal,2021,1605.0,eurostat_d11emp,20800.0,0,1044.0,1125.2116666666668,0.7334307073667675,766.0,1177.0
PT,Portugal,2022,1709.0,eurostat_d11emp,23300.0,0,1082.0,1184.4633333333334,0.7312882627533077,791.0,1250.0
PT,Portugal,2023,1870.0,eurostat_d11emp,25560.0,0,1184.0,1275.0908333333334,0.7286316605523111,863.0,1363.0
PT,Portugal,2024,2002.0,eurostat_d11emp,27100.0,0,1268.0,1569.5766666666666,0.7840865758479494,994.0,1570.0
PT,Portugal,2025,2092.0,eurostat_d11emp,28390.0,0,1324.0,1642.3858333333335,0.7824946440454015,1036.0,1637.0
SK,Slovakia,1994,219.0,oecd,2646.0,0,166.0,,0.7984247024913673,133.0,175.0
SK,Slovakia,1995,198.0,eurostat_d11emp,2890.0,0,150.0,,0.7984247024913673,120.0,158.0
SK,Slovakia,1996,223.0,eurostat_d11emp,3200.0,0,169.0,,0.7984247024913673,135.0,178.0
SK,Slovakia,1997,269.0,eurostat_d11emp,3610.0,0,204.0,,0.7984247024913673,163.0,215.0
SK,Slovakia,1998,285.0,eurostat_d11emp,3790.0,0,217.0,,0.7984247024913673,173.0,228.0
SK,Slovakia,1999,274.0,eurostat_d11emp,3620.0,0,208.0,,0.7984247024913673,166.0,219.0
SK,Slovakia,2000,320.0,eurostat_d11emp,4140.0,0,243.0,349.72,0.7984247024913673,194.0,255.0
SK,Slovakia,2001,331.0,eurostat_d11emp,4440.0,0,252.0,361.1658333333333,0.787819132015451,199.0,261.0
SK,Slovakia,2002,364.0,eurostat_d11emp,4890.0,0,277.0,379.1641666666667,0.7947254336522154,220.0,289.0
SK,Slovakia,2003,405.0,eurostat_d11emp,5560.0,0,308.0,400.39750000000004,0.7889022978597642,243.0,320.0
SK,Slovakia,2004,453.0,eurostat_d11emp,6430.0,0,344.0,437.30333333333334,0.7769366637697338,267.0,352.0
SK,Slovakia,2005,510.0,eurostat_d11emp,7280.0,0,388.0,470.37583333333333,0.777891091305744,302.0,397.0
SK,Slovakia,2006,575.0,eurostat_d11emp,8460.0,0,437.0,501.5825,0.7752304508038891,339.0,446.0
SK,Slovakia,2007,692.0,eurostat_d11emp,10440.0,0,498.0,534.0333333333333,0.7743242002290928,386.0,536.0
SK,Slovakia,2008,789.0,eurostat_d11emp,12220.0,0,559.0,585.2624999999999,0.7695245003347354,430.0,607.0
SK,Slovakia,2009,844.0,eurostat_d11emp,11820.0,0,620.0,605.3766666666667,0.7840084093560561,486.0,662.0
SK,Slovakia,2010,886.0,eurostat_d11emp,12660.0,0,681.0,624.4741666666666,0.7811973225110684,532.0,692.0
SK,Slovakia,2011,910.0,eurostat_d11emp,13270.0,0,702.0,636.8958333333334,0.7695541414100732,540.0,700.0
SK,Slovakia,2012,932.0,eurostat_d11emp,13640.0,0,722.0,649.7725,0.7698308247478662,556.0,717.0
SK,Slovakia,2013,949.0,eurostat_d11emp,13790.0,0,742.0,661.3816666666667,0.770358506957083,572.0,731.0
SK,Slovakia,2014,962.0,eurostat_d11emp,14130.0,0,763.0,687.5266666666666,0.7687975354704766,587.0,740.0
SK,Slovakia,2015,993.0,eurostat_d11emp,14820.0,0,817.0,702.2291666666666,0.7672560336593837,627.0,762.0
SK,Slovakia,2016,1021.0,eurostat_d11emp,15030.0,0,870.0,721.195,0.7653675503629029,666.0,781.0
SK,Slovakia,2017,1069.0,eurostat_d11emp,15620.0,0,924.0,746.7525,0.7629882542263925,705.0,816.0
SK,Slovakia,2018,1132.0,eurostat_d11emp,16580.0,0,978.0,788.7175000000001,0.7598849327034553,743.0,860.0
SK,Slovakia,2019,1201.0,eurostat_d11emp,17340.0,0,1068.0,831.2516666666667,0.7583329025352217,810.0,911.0
SK,Slovakia,2020,1247.0,eurostat_d11emp,17270.0,0,1158.0,854.2366666666667,0.7639658278139773,885.0,953.0
SK,Slovakia,2021,1330.0,eurostat_d11emp,18730.0,0,1248.0,915.2083333333334,0.7608428330440987,950.0,1012.0
SK,Slovakia,2022,1413.0,eurostat_d11emp,20150.0,0,1338.0,987.2375000000001,0.7570602658786887,1013.0,1070.0
SK,Slovakia,2023,1554.0,eurostat_d11emp,22640.0,0,1472.0,1085.6299999999999,0.7557181101768409,1112.0,1174.0
SK,Slovakia,2024,1652.0,eurostat_d11emp,23850.0,0,1564.0,1248.3758333333333,0.7555702495011792,1182.0,1248.0
SK,Slovakia,2025,1747.0,eurostat_d11emp,25060.0,0,1654.0,1307.16,0.7540104175679652,1247.0,1317.0
SI,Slovenia,1995,816.0,eurostat_d11emp,8220.0,0,550.0,,0.6444414212134125,354.0,526.0
SI,Slovenia,1996,858.0,eurostat_d11emp,8500.0,0,578.0,,0.6444414212134125,372.0,553.0
SI,Slovenia,1997,931.0,eurostat_d11emp,9210.0,0,627.0,,0.6444414212134125,404.0,600.0
SI,Slovenia,1998,984.0,eurostat_d11emp,9940.0,0,663.0,,0.6444414212134125,427.0,634.0
SI,Slovenia,1999,1019.0,eurostat_d11emp,10650.0,0,687.0,,0.6444414212134125,443.0,657.0
SI,Slovenia,2000,1055.0,eurostat_d11emp,10920.0,0,711.0,477.6433333333334,0.6444414212134125,458.0,680.0
SI,Slovenia,2001,1118.0,eurostat_d11emp,11560.0,0,753.0,531.0116666666667,0.6456134307338474,486.0,722.0
SI,Slovenia,2002,1160.0,eurostat_d11emp,12370.0,0,782.0,579.0233333333333,0.6467023511355461,506.0,750.0
SI,Slovenia,2003,1206.0,eurostat_d11emp,13030.0,0,813.0,626.4325,0.6455865138779987,525.0,779.0
SI,Slovenia,2004,1265.0,eurostat_d11emp,13760.0,0,852.0,667.5866666666667,0.6441290953372233,549.0,815.0
SI,Slovenia,2005,1339.0,eurostat_d11emp,14450.0,0,902.0,706.2266666666666,0.6528446478836349,589.0,874.0
SI,Slovenia,2006,1410.0,eurostat_d11emp,15590.0,0,950.0,742.9991666666666,0.6515521881757322,619.0,919.0
SI,Slovenia,2007,1498.0,eurostat_d11emp,17310.0,0,1024.0,818.4066666666666,0.6715062751493147,688.0,1006.0
SI,Slovenia,2008,1608.0,eurostat_d11emp,18670.0,0,1099.0,879.7441666666667,0.6694855384584164,736.0,1077.0
SI,Slovenia,2009,1636.0,eurostat_d11emp,17550.0,0,1174.0,898.5566666666667,0.6706047127191673,787.0,1097.0
SI,Slovenia,2010,1702.0,eurostat_d11emp,17600.0,0,1248.0,940.3441666666666,0.6671189354597651,833.0,1135.0
SI,Slovenia,2011,1726.0,eurostat_d11emp,17920.0,0,1253.0,963.9875000000001,0.665865982372282,834.0,1149.0
SI,Slovenia,2012,1703.0,eurostat_d11emp,17470.0,0,1258.0,975.6225,0.6675487512829285,840.0,1137.0
SI,Slovenia,2013,1713.0,eurostat_d11emp,17500.0,0,1264.0,985.3483333333334,0.6690533582300685,846.0,1146.0
SI,Slovenia,2014,1738.0,eurostat_d11emp,18080.0,0,1269.0,998.3808333333333,0.6675156006240249,847.0,1160.0
SI,Slovenia,2015,1761.0,eurostat_d11emp,18660.0,0,1300.0,1005.2041666666668,0.6667283882378953,867.0,1174.0
SI,Slovenia,2016,1824.0,eurostat_d11emp,19380.0,0,1332.0,1016.8625000000001,0.6654133493292617,886.0,1214.0
SI,Slovenia,2017,1880.0,eurostat_d11emp,20630.0,0,1363.0,1040.6041666666667,0.6628403843091459,903.0,1246.0
SI,Slovenia,2018,1954.0,eurostat_d11emp,21940.0,0,1394.0,1075.1983333333333,0.6593275077929378,919.0,1288.0
SI,Slovenia,2019,2057.0,eurostat_d11emp,23050.0,0,1499.0,1108.1808333333333,0.656213668887244,984.0,1350.0
SI,Slovenia,2020,2131.0,eurostat_d11emp,22230.0,0,1604.0,1158.0658333333333,0.6600546214496058,1059.0,1407.0
SI,Slovenia,2021,2301.0,eurostat_d11emp,24690.0,0,1710.0,1216.7683333333332,0.6554686658286946,1121.0,1508.0
SI,Slovenia,2022,2420.0,eurostat_d11emp,26970.0,0,1815.0,1305.7,0.66301624915369,1203.0,1604.0
SI,Slovenia,2023,2656.0,eurostat_d11emp,30200.0,0,1992.0,1426.1566666666668,0.6604105888708807,1316.0,1754.0
SI,Slovenia,2024,2812.0,eurostat_d11emp,31700.0,0,2109.0,1776.6274999999998,0.6317122386573744,1332.0,1776.0
SI,Slovenia,2025,3033.0,eurostat_d11emp,33060.0,0,2275.0,1875.265,0.6314151127632208,1436.0,1915.0
ES,Spain,1990,959.0,oecd,12100.0,0,776.0,,0.8015221380375147,622.0,769.0
ES,Spain,1991,1053.0,oecd,12987.0,0,852.0,,0.8015221380375147,683.0,844.0
ES,Spain,1992,1164.0,oecd,14150.0,0,942.0,,0.8015221380375147,755.0,933.0
ES,Spain,1993,1245.0,oecd,11850.0,0,1007.0,,0.8015221380375147,807.0,998.0
ES,Spain,1994,1319.0,oecd,11858.0,0,1067.0,,0.8015221380375147,855.0,1057.0
ES,Spain,1995,1330.0,eurostat_d11emp,11830.0,0,1076.0,,0.8015221380375147,862.0,1066.0
ES,Spain,1996,1404.0,eurostat_d11emp,12690.0,0,1136.0,,0.8015221380375147,911.0,1125.0
ES,Spain,1997,1393.0,eurostat_d11emp,13000.0,0,1127.0,,0.8015221380375147,903.0,1117.0
ES,Spain,1998,1414.0,eurostat_d11emp,13750.0,0,1144.0,,0.8015221380375147,917.0,1133.0
ES,Spain,1999,1446.0,eurostat_d11emp,14740.0,0,1170.0,,0.8015221380375147,938.0,1159.0
ES,Spain,2000,1475.0,eurostat_d11emp,15970.0,0,1193.0,1156.8008333333335,0.8015221380375147,956.0,1182.0
ES,Spain,2001,1519.0,eurostat_d11emp,17190.0,0,1229.0,1192.4016666666666,0.7985144508993097,981.0,1213.0
ES,Spain,2002,1566.0,eurostat_d11emp,18100.0,0,1267.0,1232.8208333333334,0.795334926814897,1008.0,1245.0
ES,Spain,2003,1607.0,eurostat_d11emp,19020.0,0,1300.0,1295.7391666666667,0.8021203309206071,1043.0,1289.0
ES,Spain,2004,1637.0,eurostat_d11emp,20070.0,0,1325.0,1334.9241666666667,0.7991416471733872,1059.0,1308.0
ES,Spain,2005,1678.0,eurostat_d11emp,21260.0,0,1358.0,1369.3866666666665,0.797070279342074,1082.0,1337.0
ES,Spain,2006,1729.0,eurostat_d11emp,22650.0,0,1399.0,1402.7108333333333,0.7951943090974884,1112.0,1375.0
ES,Spain,2007,1808.0,eurostat_d11emp,23820.0,0,1457.0,1455.1108333333334,0.7940837535380878,1157.0,1436.0
ES,Spain,2008,1937.0,eurostat_d11emp,24190.0,0,1515.0,1563.7808333333332,0.8070470830543237,1223.0,1563.0
ES,Spain,2009,2030.0,eurostat_d11emp,23140.0,0,1573.0,1615.0416666666667,0.80203491451803,1262.0,1628.0
ES,Spain,2010,2046.0,eurostat_d11emp,23130.0,0,1631.0,1616.6433333333334,0.7826924039009308,1277.0,1601.0
ES,Spain,2011,2050.0,eurostat_d11emp,22870.0,0,1649.0,1657.6308333333334,0.7795928957219052,1286.0,1598.0
ES,Spain,2012,2026.0,eurostat_d11emp,22160.0,0,1668.0,1664.5883333333334,0.771409692429549,1287.0,1563.0
ES,Spain,2013,2021.0,eurostat_d11emp,22020.0,0,1686.0,1671.8241666666665,0.7708201737601569,1300.0,1558.0
ES,Spain,2014,2020.0,eurostat_d11emp,22380.0,0,1704.0,1680.7891666666667,0.770098103225639,1312.0,1556.0
ES,Spain,2015,2061.0,eurostat_d11emp,23440.0,0,1714.0,1737.0733333333335,0.7873330991527953,1349.0,1623.0
ES,Spain,2016,2057.0,eurostat_d11emp,24190.0,0,1723.0,1735.6266666666668,0.7874652961702246,1357.0,1620.0
ES,Spain,2017,2069.0,eurostat_d11emp,25160.0,0,1732.0,1745.7208333333335,0.7890326062842682,1367.0,1633.0
ES,Spain,2018,2101.0,eurostat_d11emp,25950.0,0,1742.0,1766.5349999999999,0.7874084012337975,1372.0,1654.0
ES,Spain,2019,2158.0,eurostat_d11emp,26620.0,0,1784.0,1790.1533333333334,0.7870976866512998,1404.0,1699.0
ES,Spain,2020,2149.0,eurostat_d11emp,23850.0,0,1826.0,1719.4025000000001,0.7927148623447157,1447.0,1704.0
ES,Spain,2021,2267.0,eurostat_d11emp,26090.0,0,1868.0,1805.71,0.7859319097817666,1468.0,1782.0
ES,Spain,2022,2391.0,eurostat_d11emp,28790.0,0,1910.0,1881.4666666666665,0.7844927722050169,1498.0,1876.0
ES,Spain,2023,2500.0,eurostat_d11emp,30980.0,0,1997.0,1966.4233333333334,0.780069791827824,1558.0,1950.0
ES,Spain,2024,2615.0,eurostat_d11emp,32630.0,0,2089.0,2045.0983333333334,0.7820823167389437,1634.0,2045.0
ES,Spain,2025,2725.0,eurostat_d11emp,34210.0,0,2177.0,2105.2283333333335,0.7785982067678304,1695.0,2122.0
CZ,Czechia,1995,257.0,eurostat_d11emp,4490.0,0,210.0,,0.7750911974798746,163.0,199.0
CZ,Czechia,1996,304.0,eurostat_d11emp,5180.0,0,248.0,,0.7750911974798746,192.0,236.0
CZ,Czechia,1997,322.0,eurostat_d11emp,5350.0,0,263.0,,0.7750911974798746,204.0,250.0
CZ,Czechia,1998,347.0,eurostat_d11emp,5840.0,0,284.0,,0.7750911974798746,220.0,269.0
CZ,Czechia,1999,360.0,eurostat_d11emp,5980.0,0,294.0,,0.7750911974798746,228.0,279.0
CZ,Czechia,2000,401.0,eurostat_d11emp,6560.0,0,328.0,291.9775,0.7750911974798746,254.0,311.0
CZ,Czechia,2001,456.0,eurostat_d11emp,7440.0,0,373.0,330.06333333333333,0.775061885426349,289.0,353.0
CZ,Czechia,2002,542.0,eurostat_d11emp,8610.0,0,443.0,389.7175,0.7698338883557235,341.0,417.0
CZ,Czechia,2003,564.0,eurostat_d11emp,8720.0,0,461.0,393.4591666666667,0.7666282392673898,353.0,432.0
CZ,Czechia,2004,610.0,eurostat_d11emp,9490.0,0,499.0,416.5858333333333,0.7625028980732389,380.0,465.0
CZ,Czechia,2005,679.0,eurostat_d11emp,10790.0,0,555.0,465.6141666666667,0.7596582512022254,422.0,516.0
CZ,Czechia,2006,755.0,eurostat_d11emp,12130.0,0,617.0,532.8774999999999,0.7758958342433641,479.0,586.0
CZ,Czechia,2007,816.0,eurostat_d11emp,13460.0,0,662.0,580.195,0.7710753439601126,510.0,629.0
CZ,Czechia,2008,955.0,eurostat_d11emp,15520.0,0,706.0,695.4925,0.7636054717414436,539.0,729.0
CZ,Czechia,2009,904.0,eurostat_d11emp,14230.0,0,751.0,686.6741666666667,0.7776831900518041,584.0,703.0
CZ,Czechia,2010,977.0,eurostat_d11emp,15170.0,0,796.0,736.0799999999999,0.775223624899948,617.0,757.0
CZ,Czechia,2011,1032.0,eurostat_d11emp,15870.0,0,794.0,771.435,0.7688452728393195,610.0,793.0
CZ,Czechia,2012,1028.0,eurostat_d11emp,15590.0,0,793.0,775.9533333333334,0.7707584215719385,611.0,792.0
